fold,epoch,train_loss,train_accuracy,learning_rate
2,49,0.0032530869138920533,1.0,0.00025
2,50,0.0036647627972424867,1.0,0.00025
3,1,1.1699364555293117,0.5560344827586207,0.001
3,2,0.835579422013513,0.6745689655172413,0.001
3,3,0.6319660544395447,0.7747844827586207,0.001
3,4,0.47220888528330573,0.84375,0.001
3,5,0.37912885536407603,0.8739224137931034,0.001
3,6,0.2857726637659402,0.90625,0.001
3,7,0.23386253930371384,0.9288793103448276,0.001
3,8,0.2100012556746088,0.9428879310344828,0.001
3,9,0.23242435296033992,0.9342672413793104,0.001
3,10,0.21210800265443736,0.9342672413793104,0.001
3,11,0.17862471353648038,0.9407327586206896,0.001
3,12,0.16005768556276273,0.9558189655172413,0.001
3,13,0.11257666342988096,0.9633620689655172,0.001
3,14,0.10430166879989977,0.9612068965517241,0.001
3,15,0.09501892675099702,0.9709051724137931,0.001
3,16,0.092863068883789,0.9676724137931034,0.001
3,17,0.06928780748797901,0.9795258620689655,0.001
3,18,0.09813523234735275,0.9655172413793104,0.001
3,19,0.08087759652849415,0.9795258620689655,0.001
3,20,0.06844651686220334,0.978448275862069,0.001
3,21,0.0482702315825134,0.9859913793103449,0.0005
3,22,0.03026915867491786,0.9935344827586207,0.0005
3,23,0.026934250221780406,0.9935344827586207,0.0005
3,24,0.04095261690913346,0.9881465517241379,0.0005
3,25,0.10844346619179022,0.9622844827586207,0.0005
3,26,0.048838861583699954,0.9859913793103449,0.0005
3,27,0.0326565725985786,0.990301724137931,0.0005
3,28,0.04073383142882637,0.9870689655172413,0.0005
3,29,0.02622490324047876,0.9935344827586207,0.0005
3,30,0.028121168468275975,0.9892241379310345,0.0005
3,31,0.022784790517922877,0.9881465517241379,0.0005
3,32,0.01709413269920082,0.9956896551724138,0.0005
3,33,0.014091967504696342,0.9967672413793104,0.0005
3,34,0.008490847764889998,0.9978448275862069,0.0005
3,35,0.006175925612955451,1.0,0.0005
3,36,0.008564290851515171,0.9978448275862069,0.0005
3,37,0.028287146350866633,0.9892241379310345,0.0005
3,38,0.08938973370522003,0.9741379310344828,0.0005
3,39,0.0410549898535527,0.9892241379310345,0.0005
3,40,0.027178879678731078,0.9935344827586207,0.0005
3,41,0.015776553648877246,0.9978448275862069,0.00025
3,42,0.007877726071706876,1.0,0.00025
3,43,0.0073365263383964015,0.9978448275862069,0.00025
3,44,0.006938487031408746,1.0,0.00025
3,45,0.007606929656848761,0.9967672413793104,0.00025
3,46,0.009002552524305367,0.9967672413793104,0.00025
3,47,0.011913466546283072,0.9946120689655172,0.00025
3,48,0.010002583373691244,0.9967672413793104,0.00025
3,49,0.00512987440993913,0.9989224137931034,0.00025
3,50,0.004810075216388716,1.0,0.00025
4,1,1.127358874702345,0.5984072810011376,0.001
4,2,0.8494700105252662,0.6871444823663254,0.001
4,3,0.691387364346284,0.7167235494880546,0.001
4,4,0.5003083150270178,0.8270762229806599,0.001
4,5,0.40315574860206643,0.8646188850967008,0.001
4,6,0.37128544313169853,0.8748577929465301,0.001
4,7,0.33548180693898255,0.8907849829351536,0.001
4,8,0.3193634232088703,0.8976109215017065,0.001
4,9,0.24877747476304352,0.9158134243458476,0.001
4,10,0.16664694081801196,0.9556313993174061,0.001
4,11,0.32374456275648633,0.8930602957906713,0.001
4,12,0.17803248583388953,0.9328782707622298,0.001
4,13,0.13907291200245064,0.9544937428896473,0.001
4,14,0.1273023802808256,0.9579067121729238,0.001
4,15,0.10775026252262286,0.9556313993174061,0.001
4,16,0.11370132251010108,0.9635949943117179,0.001
4,17,0.06964187305399447,0.9795221843003413,0.001
4,18,0.08530298302604884,0.9704209328782708,0.001
4,19,0.07238901337869338,0.9783845278725825,0.001
4,20,0.060040338526440695,0.981797497155859,0.001
4,21,0.07154136635066435,0.9806598407281001,0.0005
4,22,0.0633286762902083,0.9886234357224118,0.0005
4,23,0.02701365568413398,0.9943117178612059,0.0005
4,24,0.030833937528366235,0.9931740614334471,0.0005
4,25,0.031214870444675896,0.9897610921501706,0.0005
4,26,0.030218047665726642,0.9897610921501706,0.0005
4,27,0.028114490657732256,0.9908987485779295,0.0005
4,28,0.024657465865045143,0.9954493742889647,0.0005
4,29,0.038207697176689176,0.9863481228668942,0.0005
4,30,0.019420197235676753,0.9965870307167235,0.0005
4,31,0.05523452458562026,0.9840728100113766,0.0005
4,32,0.03216556395193195,0.9908987485779295,0.0005
4,33,0.02546791189834391,0.9954493742889647,0.0005
4,34,0.04111911179508433,0.9886234357224118,0.0005
4,35,0.031144563073453424,0.9886234357224118,0.0005
4,36,0.03521697864411091,0.9908987485779295,0.0005
4,37,0.013734255172524164,0.9965870307167235,0.0005
4,38,0.03621479108547145,0.987485779294653,0.0005
4,39,0.03359278194252423,0.9920364050056882,0.0005
4,40,0.021458575693911377,0.9977246871444824,0.0005
4,41,0.014326696320139169,0.9965870307167235,0.00025
4,42,0.0068181985040938016,0.9988623435722411,0.00025
4,43,0.010003344445628145,0.9988623435722411,0.00025
4,44,0.017834227839410643,0.9954493742889647,0.00025
4,45,0.008678876637005426,0.9988623435722411,0.00025
4,46,0.0074896845517338885,0.9988623435722411,0.00025
4,47,0.005372250390125691,0.9988623435722411,0.00025
4,48,0.01623425723834385,0.9954493742889647,0.00025
4,49,0.006783573571444236,0.9988623435722411,0.00025
4,50,0.004853793059659018,0.9988623435722411,0.00025
5,1,1.189393395727331,0.5465498357064622,0.001
5,2,0.8157145413616009,0.696604600219058,0.001
5,3,0.6147155314520704,0.7853231106243155,0.001
5,4,0.491013269271673,0.8335158817086528,0.001
5,5,0.44510169077546285,0.8444687842278203,0.001
5,6,0.33006086651754013,0.8937568455640745,0.001
5,7,0.27724885894852686,0.9112814895947426,0.001
5,8,0.25360791749134254,0.91894852135816,0.001
5,9,0.19501297104071422,0.9364731653888281,0.001
5,10,0.22639323023493685,0.9200438116100766,0.001
5,11,0.15963919369375326,0.9561883899233297,0.001
5,12,0.14633983347528212,0.9518072289156626,0.001
5,13,0.13607839724255025,0.9627601314348302,0.001
5,14,0.13681008610445985,0.9529025191675794,0.001
5,15,0.19591576619908166,0.9441401971522454,0.001
5,16,0.14867284438630968,0.9572836801752465,0.001
5,17,0.09449178878083286,0.9759036144578314,0.001
5,18,0.0822953839193691,0.9748083242059146,0.001
5,19,0.1331203263273375,0.9507119386637459,0.001
5,20,0.09560887118126189,0.9704271631982475,0.001
5,21,0.07610276822910643,0.9693318729463308,0.0005
5,22,0.04645302869391761,0.9868565169769989,0.0005
5,23,0.0302879705078755,0.9923329682365827,0.0005
5,24,0.026037997199958935,0.9934282584884995,0.0005
5,25,0.026868364444208565,0.9912376779846659,0.0005
5,26,0.0482003540575896,0.9846659364731654,0.0005
5,27,0.038484702578379576,0.9868565169769989,0.0005
5,28,0.017976344464630346,0.9989047097480832,0.0005
5,29,0.015998056036015198,0.9945235487404163,0.0005
5,30,0.02261857741878563,0.9967141292442497,0.0005
5,31,0.029607605432371353,0.9901423877327492,0.0005
5,32,0.022115475679712056,0.9945235487404163,0.0005
5,33,0.020189125586080752,0.9956188389923329,0.0005
5,34,0.02243509743824756,0.9956188389923329,0.0005
5,35,0.031932684712505696,0.9912376779846659,0.0005
5,36,0.03227911242166573,0.9912376779846659,0.0005
5,37,0.01655634414855501,0.9978094194961665,0.0005
5,38,0.013918670026946564,0.9967141292442497,0.0005
5,39,0.01748013231997161,0.9956188389923329,0.0005
5,40,0.025076044354126723,0.9945235487404163,0.0005
5,41,0.02235374563788793,0.9945235487404163,0.00025
5,42,0.012652063947313783,0.9978094194961665,0.00025
5,43,0.01212139340344029,0.9978094194961665,0.00025
5,44,0.012249776575334884,0.9978094194961665,0.00025
5,45,0.015355736637428844,0.9945235487404163,0.00025
5,46,0.011026658565581236,0.9978094194961665,0.00025
5,47,0.008407674693372554,0.9989047097480832,0.00025
5,48,0.010157552030514355,0.9989047097480832,0.00025
5,49,0.009157806734869671,0.9967141292442497,0.00025
5,50,0.021140038407114942,0.9967141292442497,0.00025
