overall_accuracy,balanced_accuracy,box_accuracy,can_accuracy,mug_accuracy,bottle_accuracy,bowl_accuracy,point_count
0.9774571686203787,0.9548076258827459,0.9936842105263158,0.9915492957746479,0.9550561797752809,0.9246575342465754,0.9090909090909091,1024
0.975653742110009,0.948963790708175,0.991578947368421,0.9915492957746479,0.9438202247191011,0.9315068493150684,0.8863636363636364,512
0.9774571686203787,0.9548791082673281,0.991578947368421,0.9915492957746479,0.9438202247191011,0.9383561643835616,0.9090909090909091,256
0.9720468890892696,0.9457877993796492,0.9831578947368421,0.9887323943661972,0.9550561797752809,0.9383561643835616,0.8636363636363636,128
0.9386834986474302,0.9254887993165534,0.9263157894736842,0.9690140845070423,0.9438202247191011,0.9246575342465754,0.8636363636363636,64
