overall_accuracy,balanced_accuracy,box_accuracy,can_accuracy,mug_accuracy,bottle_accuracy,bowl_accuracy,point_count
0.9323715058611362,0.9184826770551039,0.9221052631578948,0.9746478873239437,0.9325842696629213,0.8767123287671232,0.8863636363636364,1024
0.9296663660955816,0.9228145588881486,0.9157894736842105,0.9661971830985916,0.9325842696629213,0.8904109589041096,0.9090909090909091,512
0.9287646528403968,0.9179129666578891,0.9221052631578948,0.9605633802816902,0.9438202247191011,0.8767123287671232,0.8863636363636364,256
0.9098286744815148,0.9082168954940639,0.8905263157894737,0.9436619718309859,0.9438202247191011,0.8767123287671232,0.8863636363636364,128
0.8782687105500451,0.870715712767139,0.8526315789473684,0.9323943661971831,0.898876404494382,0.8287671232876712,0.8409090909090909,64
