overall_accuracy,balanced_accuracy,box_accuracy,can_accuracy,mug_accuracy,bottle_accuracy,bowl_accuracy,noise_sigma_m,noise_sigma_mm
0.9729486023444545,0.948029793198835,0.991578947368421,0.9915492957746479,0.9438202247191011,0.9041095890410958,0.9090909090909091,0.0,0.0
0.9747520288548241,0.9493485836895509,0.991578947368421,0.9915492957746479,0.9662921348314607,0.910958904109589,0.8863636363636364,0.0015,1.5
0.9738503155996393,0.9471013926783151,0.991578947368421,0.9915492957746479,0.9550561797752809,0.910958904109589,0.8863636363636364,0.002,2.0
0.9711451758340848,0.9428501131061615,0.991578947368421,0.9859154929577465,0.9325842696629213,0.9178082191780822,0.8863636363636364,0.0025,2.5
0.9657348963029756,0.9361022099569289,0.991578947368421,0.9746478873239437,0.9101123595505618,0.9178082191780822,0.8863636363636364,0.003,3.0
0.9621280432822362,0.9287972566415311,0.991578947368421,0.971830985915493,0.8764044943820225,0.9178082191780822,0.8863636363636364,0.0035,3.5
0.9549143372407575,0.9211357658445583,0.9894736842105263,0.9605633802816902,0.8651685393258427,0.9041095890410958,0.8863636363636364,0.004,4.0
