overall_accuracy,balanced_accuracy,box_accuracy,can_accuracy,mug_accuracy,bottle_accuracy,bowl_accuracy,point_count
0.94062205466541,0.8431720102157444,0.9821428571428571,1.0,0.7701149425287356,0.8538461538461538,0.6097560975609756,1024
0.9429951690821256,0.8439131034436629,0.9906759906759907,1.0,0.6823529411764706,0.888,0.6585365853658537,512
0.9292123629112662,0.8060946645670496,0.9855769230769231,1.0,0.6385542168674698,0.8230088495575221,0.5833333333333334,256
0.931,0.8057878054755541,0.9902200488997555,1.0,0.6626506024096386,0.8205128205128205,0.5555555555555556,128
0.9210245464247598,0.8037964756940162,0.9764397905759162,1.0,0.625,0.7078651685393258,0.7096774193548387,64
